ADRIANA GOMES NOGUEIRA FERREIRA;"Promoção da Saúde do Adolescente e da Mulher. Prevenção de DST/Aids";"Mestra em Enfermagem e doutoranda em Enfermagem pela Universidade Federal do Ceará (UFC). É especialista em Gestão de Sistemas e Serviços de Saúde, em Enfermagem Obstétrica e Educação Profissional na Área de Saúde. Atua principalmente nos seguintes temas: Promoção da Saúde, Educação em Saúde, Religiosidade e Prevenção do HIV/AIDS.";COORDENAÇÃO DO CURSO DE ENFERMAGEM/CCSST;https://sigaa.ufma.br/sigaa/public/docente/portal.jsf?siape=1985061;http://lattes.cnpq.br/4245835067415813;1985061;1985061;1012
ALEXANDRE BATISTA PENIDO;"";"";COORDENAÇÃO DO CURSO DE ENFERMAGEM/CCSST;https://sigaa.ufma.br/sigaa/public/docente/portal.jsf?siape=2144162;;2144162;2144162;1012
ANA CRISTINA PEREIRA DE JESUS COSTA;"";"";COORDENAÇÃO DO CURSO DE ENFERMAGEM/CCSST;https://sigaa.ufma.br/sigaa/public/docente/portal.jsf?siape=2586239;;2586239;2586239;1012
ANELISE NOGUEIRA DE LIMA;"";"";COORDENAÇÃO DO CURSO DE ENFERMAGEM/CCSST;https://sigaa.ufma.br/sigaa/public/docente/portal.jsf?siape=2156829;;2156829;2156829;1012
ARIADNE SIQUEIRA DE ARAUJO GORDON;"";"";COORDENAÇÃO DO CURSO DE ENFERMAGEM/CCSST;https://sigaa.ufma.br/sigaa/public/docente/portal.jsf?siape=2125824;;2125824;2125824;1012
FABIO JOSE CARDIAS GOMES;"Tem experiência em Docência, Pesquisa, Extensão e Cultura, nas áreas- Saúde, Saúde Mental, Educação, Cinema, Literatura, Artes Marciais e Esportes, com ênfase em: Psicanálise (Freud), Psicologia Analítica (Jung), Clínica do Atleta (Nakagomi), Corporal e Oriental (Freire, Reich, Kawai); Antropologia do Imaginário (Bachelard, Corbin, Durand), Reversos Psicológicos (Apter, Kerr); Artes-Caminhos Marciais e Lutas Comparadas (ex: budô e capoeira angola).";"Atualmente estou Professor Adjunto (Dedicação Exclusiva). Doutor em Educação pela USP. Membro da Academia Olímpica Brasileira, com bolsa da Academia Olímpica Internacional (IOA), em Ancient Olympia, na Grécia. Mestrado em Saúde e Ciências do Esporte (Psicologia) pela Universidade de Tsukuba, bolsa do Ministério da Educação Japonês. Bacharel e Formação em Psicologia pela UFPA.";COORDENAÇÃO DO CURSO DE ENFERMAGEM/CCSST;https://sigaa.ufma.br/sigaa/public/docente/portal.jsf?siape=1823385;http://lattes.cnpq.br/0895767024534705;1823385;1823385;1012
FERNANDO AUGUSTO CINTRA MAGALHAES;"";"";COORDENAÇÃO DO CURSO DE ENFERMAGEM/CCSST;https://sigaa.ufma.br/sigaa/public/docente/portal.jsf?siape=1744199;;1744199;1744199;1012
FLORIACY STABNOW SANTOS;"Saúde materno-infantil, gestão e gerência";"Especialização em Metodologia do ensino superior, Saúde da família, Enfermagem obstétrica e neonatal, Gestão de sistemas e serviços de saúde, Educação a distância. Mestre em Liderança, Doutora em ciência pelo Programa de Saúde pública da Escola de Enfermagem de Ribeirão Preto da Universidade de São Paulo";COORDENAÇÃO DO CURSO DE ENFERMAGEM/CCSST;https://sigaa.ufma.br/sigaa/public/docente/portal.jsf?siape=550813;http://lattes.cnpq.br/7357780334048827;550813;550813;1012
FRANCISCA ALINE ARRAIS SAMPAIO SANTOS;"Sistematização da Assistência em Enfermagem; Semiologia aplicada a enfermagem; Cuidado de feridas e Atenção Básica em Saúde.";"Doutora e mestre em enfermagem pela Universidade Federal do Ceará. Especialista em Estomaterapia.";COORDENAÇÃO DO CURSO DE ENFERMAGEM/CCSST;https://sigaa.ufma.br/sigaa/public/docente/portal.jsf?siape=1738299;http://lattes.cnpq.br/1465704022159493;1738299;1738299;1012
FRANCISCA JACINTA FEITOZA DE OLIVEIRA;"";"";COORDENAÇÃO DO CURSO DE ENFERMAGEM/CCSST;https://sigaa.ufma.br/sigaa/public/docente/portal.jsf?siape=2569601;;2569601;2569601;1012
FRANCISCO CARLOS COSTA MAGALHAES;"Clínica Médica; Terapia Intensiva; Traumatologia, Qualidade e Pesquisa Clínica.Grupo de Pesquisa em Hepatites Virais - HUUFMA";"Mestre em Ciências da Saúde-UFMAResidência Multiprofissional em Saúde - HUUFMASupervisor de Enfermagem da Clinica Médica - HSDCoordenador do Núcleo de Segurança do Paciente - HCAB/IMOABCoordenador do Serviço de Educação Continuada - UDI Hospital.";COORDENAÇÃO DO CURSO DE ENFERMAGEM/CCSST;https://sigaa.ufma.br/sigaa/public/docente/portal.jsf?siape=2847534;http://lattes.cnpq.br/0740656573366329;2847534;2847534;1012
HAMILTON LEANDRO PINTO DE ANDRADE;"";"";COORDENAÇÃO DO CURSO DE ENFERMAGEM/CCSST;https://sigaa.ufma.br/sigaa/public/docente/portal.jsf?siape=1786820;;1786820;1786820;1012
IOLANDA GRAEPP FONTOURA;"";"";COORDENAÇÃO DO CURSO DE ENFERMAGEM/CCSST;https://sigaa.ufma.br/sigaa/public/docente/portal.jsf?siape=2765261;;2765261;2765261;1012
ISMALIA CASSANDRA COSTA MAIA DIAS;"";"Graduada em Ciências Biológicas na Universidade Estadual do Ceará (UECE), especialista em Ecoturismo (UECE), mestre em Ciências Marinhas Tropicais pela Universidade Federal do Ceará (UFC), e atualmente aluna de doutorado no mesmo programa e instituição. Professora Assistente das disciplinas de Ecologia em Saúde e Genética, Evolução e Embriologia no curso de Enfermagem. Trabalha com impactos ambientais e implicações na biota (âmbito humano e animal), educação ambiental e em saúde.";COORDENAÇÃO DO CURSO DE ENFERMAGEM/CCSST;https://sigaa.ufma.br/sigaa/public/docente/portal.jsf?siape=1905982;;1905982;1905982;1012
JANAINA MIRANDA BEZERRA;"";"";COORDENAÇÃO DO CURSO DE ENFERMAGEM/CCSST;https://sigaa.ufma.br/sigaa/public/docente/portal.jsf?siape=1562670;;1562670;1562670;1012
LEONEL LUCAS SMITH DE MESQUITA;"";"";COORDENAÇÃO DO CURSO DE ENFERMAGEM/CCSST;https://sigaa.ufma.br/sigaa/public/docente/portal.jsf?siape=2326854;;2326854;2326854;1012
LIVIA MAIA PASCOAL;"";"";COORDENAÇÃO DO CURSO DE ENFERMAGEM/CCSST;https://sigaa.ufma.br/sigaa/public/docente/portal.jsf?siape=1983120;;1983120;1983120;1012
LUCIANA BATALHA SENA;"";"Enfermeira. Mestre em Enfermagem/UFMA";COORDENAÇÃO DO CURSO DE ENFERMAGEM/CCSST;https://sigaa.ufma.br/sigaa/public/docente/portal.jsf?siape=1199095;http://lattes.cnpq.br/6398242425955297;1199095;1199095;1012
LUIS CARLOS FIGUEIRA DE CARVALHO;"MICROBIOLOGIA AMBIENTALNANOTECNOLOGIA";"Graduado em Farmácia pela Universidade Federal do Maranhão (1981), Mestrado em Microbiologia e Imunologia pela Universidade Federal de Minas Gerais (1985) e Doutorado em Ciências (Microbiologia) pela Universidade de São Paulo (1996). Pós-doutorado em nanotecnologia pela Universidade de Brasilia (2012).";COORDENAÇÃO DO CURSO DE ENFERMAGEM/CCSST;https://sigaa.ufma.br/sigaa/public/docente/portal.jsf?siape=6407163;http://lattes.cnpq.br/9584161299199568;6407163;6407163;1012
MARCELA DE OLIVEIRA FEITOSA;"";"";COORDENAÇÃO DO CURSO DE ENFERMAGEM/CCSST;https://sigaa.ufma.br/sigaa/public/docente/portal.jsf?siape=2767652;;2767652;2767652;1012
MARCELINO SANTOS NETO;"";"";COORDENAÇÃO DO CURSO DE ENFERMAGEM/CCSST;https://sigaa.ufma.br/sigaa/public/docente/portal.jsf?siape=2278498;;2278498;2278498;1012
MARCELO DONIZETTI CHAVES;"";"";COORDENAÇÃO DO CURSO DE ENFERMAGEM/CCSST;https://sigaa.ufma.br/sigaa/public/docente/portal.jsf?siape=2655459;;2655459;2655459;1012
MARCIA CAROLINE NASCIMENTO SA;"";"";COORDENAÇÃO DO CURSO DE ENFERMAGEM/CCSST;https://sigaa.ufma.br/sigaa/public/docente/portal.jsf?siape=2157047;;2157047;2157047;1012
MARIA APARECIDA ALVES DE OLIVEIRA SERRA;"";"";COORDENAÇÃO DO CURSO DE ENFERMAGEM/CCSST;https://sigaa.ufma.br/sigaa/public/docente/portal.jsf?siape=2115717;;2115717;2115717;1012
MARIA NEYRIAN DE FATIMA FERNANDES;"";"";COORDENAÇÃO DO CURSO DE ENFERMAGEM/CCSST;https://sigaa.ufma.br/sigaa/public/docente/portal.jsf?siape=1991710;http://lattes.cnpq.br/6706285261654264;1991710;1991710;1012
PERPETUA DO SOCORRO SILVA COSTA;"";"";COORDENAÇÃO DO CURSO DE ENFERMAGEM/CCSST;https://sigaa.ufma.br/sigaa/public/docente/portal.jsf?siape=2871435;;2871435;2871435;1012
RENATA DE CASSIA COELHO PIRES;"";"";COORDENAÇÃO DO CURSO DE ENFERMAGEM/CCSST;https://sigaa.ufma.br/sigaa/public/docente/portal.jsf?siape=2158077;;2158077;2158077;1012
ROBERTA DE ARAUJO E SILVA;"";"";COORDENAÇÃO DO CURSO DE ENFERMAGEM/CCSST;https://sigaa.ufma.br/sigaa/public/docente/portal.jsf?siape=2160086;;2160086;2160086;1012
ROSIMAR COSTA PENIDO;"";"";COORDENAÇÃO DO CURSO DE ENFERMAGEM/CCSST;https://sigaa.ufma.br/sigaa/public/docente/portal.jsf?siape=1737755;;1737755;1737755;1012
SERGIANE MAIA MACIEL;"";"";COORDENAÇÃO DO CURSO DE ENFERMAGEM/CCSST;https://sigaa.ufma.br/sigaa/public/docente/portal.jsf?siape=2563253;;2563253;2563253;1012
SIMONY FABIOLA LOPES NUNES;"";"";COORDENAÇÃO DO CURSO DE ENFERMAGEM/CCSST;https://sigaa.ufma.br/sigaa/public/docente/portal.jsf?siape=1744152;;1744152;1744152;1012
EUZAMAR DE ARAUJO SILVA SANTANA;"";"Especialização em Saúde da Família  - UFMABacharel e Licenciatura em Enfermagem - PUC/GO";COORDENAÇÃO DO CURSO DE ENFERMAGEM/CCSST;https://sigaa.ufma.br/sigaa/public/docente/portal.jsf?siape=2199117;;2199117;2199117;1012
JANAINA BEZERRA DA SILVA;"";"";COORDENAÇÃO DO CURSO DE ENFERMAGEM/CCSST;https://sigaa.ufma.br/sigaa/public/docente/portal.jsf?siape=2296877;;2296877;2296877;1012
MARCIA GUELMA SANTOS BELFORT;"Docência Superior em Ciências da Saúde,Patologia das Doenças Tropicais,Microbiologia,Parasitologia,Imunologia,Farmacologia,etc";"Farmacêutica-Bioquímica";COORDENAÇÃO DO CURSO DE ENFERMAGEM/CCSST;https://sigaa.ufma.br/sigaa/public/docente/portal.jsf?siape=2207035;http://lattes.cnpq.br/1748392086009047;2207035;2207035;1012
MARICELIA TAVARES BORGES OLIVEIRA;"";"";COORDENAÇÃO DO CURSO DE ENFERMAGEM/CCSST;https://sigaa.ufma.br/sigaa/public/docente/portal.jsf?siape=2229715;;2229715;2229715;1012
RAYSSA GABRIELLE PEREIRA DE CASTRO;"";"";COORDENAÇÃO DO CURSO DE ENFERMAGEM/CCSST;https://sigaa.ufma.br/sigaa/public/docente/portal.jsf?siape=2280209;http://lattes.cnpq.br/1182685720684213;2280209;2280209;1012
RHAVENNA THAIS SILVA OLIVEIRA;"";"";COORDENAÇÃO DO CURSO DE ENFERMAGEM/CCSST;https://sigaa.ufma.br/sigaa/public/docente/portal.jsf?siape=2227752;;2227752;2227752;1012
ROMULO DAYAN CAMELO SALGADO;"Saúde PúblicaSaúde ColetivaSaúde EscolarFisiologia HumanaAnatomia HumanaPatologia Geral";"";COORDENAÇÃO DO CURSO DE ENFERMAGEM/CCSST;https://sigaa.ufma.br/sigaa/public/docente/portal.jsf?siape=2225567;http://lattes.cnpq.br/4226709336981710;2225567;2225567;1012
STEPHANNIE DAYANE SILVA FREITAS;"";"Possui graduação em ENFERMAGEM pelo Centro Universitário de Brasília- UNICEUB (2014). PÓS- GRADUAÇÃO em Unidade de Terapia Intensiva- UTI com ênfase em gestão. (2014) Especialista em Saúde Pública com ênfase em saúde da família pela Universidade de Brasília(2015)Enfermeira na unidade de internação do Hospital São Rafael em Imperatriz-MA";COORDENAÇÃO DO CURSO DE ENFERMAGEM/CCSST;https://sigaa.ufma.br/sigaa/public/docente/portal.jsf?siape=2307309;http://buscatextual.cnpq.br/buscatextual/visualizacv.do?id=K8753142Y9;2307309;2307309;1012
WHERVESON DE ARAUJO RAMOS;"";"Especialista em Unidade de Terapia Intensiva pelo Instituto Nordeste de Educação e Pós-Graduação (2015). Especialista em Docencia no Ensino Superior pela Faculdade Afirmativo (2015). Enfermeiro Graduado pela Universidade Federal do Maranhão - UFMA (2009 - 2014).";COORDENAÇÃO DO CURSO DE ENFERMAGEM/CCSST;https://sigaa.ufma.br/sigaa/public/docente/portal.jsf?siape=2280396;http://lattes.cnpq.br/1797027545778580;2280396;2280396;1012
YACIARA CASIMIRO BONFIM;"";"";COORDENAÇÃO DO CURSO DE ENFERMAGEM/CCSST;https://sigaa.ufma.br/sigaa/public/docente/portal.jsf?siape=2268682;;2268682;2268682;1012
CLAUDENER SOUZA TEIXEIRA;"Biologia estrutural";"Graduado em Ciências Biológica pela Universidade Regional do Cariri - URCA (2010), Mestre em Bioquímica pela Universidade Federal do Ceará (2012), Concluiu o Doutorado em Bioquímica pelo Departamento de Bioquímica e Biologia Molecular - DBBM, Universidade Federal do Ceará (2015). Tem experiência na área de Bioquímica estrutural atuando principalmente nos seguintes temas: resolução de estrutura tridimensional de proteínas por cristalografia e difração de raios X, docking molecular, modelagem molecular por homologia estrutural, química de proteínas, e atividades biológicas de proteínas.";COORDENAÇÃO DO CURSO DE ENGENHARIA AGRÍCOLA CHAPADINHA/CCAA;https://sigaa.ufma.br/sigaa/public/docente/portal.jsf?siape=2250782;http://lattes.cnpq.br/0728801046272432;2250782;2250782;1349
DAIANE FOSSATTI DALLOGLIO;"";"";COORDENAÇÃO DO CURSO DE ENGENHARIA AGRÍCOLA CHAPADINHA/CCAA;https://sigaa.ufma.br/sigaa/public/docente/portal.jsf?siape=2025565;;2025565;2025565;1349
FABIANO DE CARVALHO SIMAS;"Tem experiência na área de Física, com ênfase em Física das Partículas Elementares e Campos, atuando principalmente nos seguintes temas: defeitos topológicos, localização de campos e colisão de defeitos";"Graduado em Licenciatura em Física pelo Instituto Federal do Maranhão (2008), mestrado em Física pela Universidade Federal do Maranhão (2011) e doutorado em Física pela Universidade Federal do Maranhão (2015). Doutorado sanduíche pela Universidade do Porto (2013). Professor Adjunto A Nível I do Centro de Ciências Agrárias e Ambientais (CCAA) - Universidade Federal do Maranhão (UFMA).";COORDENAÇÃO DO CURSO DE ENGENHARIA AGRÍCOLA CHAPADINHA/CCAA;https://sigaa.ufma.br/sigaa/public/docente/portal.jsf?siape=2263530;http://buscatextual.cnpq.br/buscatextual/visualizacv.do?id=K4246563Z1;2263530;2263530;1349
JARDEL OLIVEIRA SANTOS;"Genética e Melhoramento Vegetal, Análises Multivariadas, Genética Quantitativa, Caracterização e conservação de Germoplasma e Melhoramento de Hortaliças";"Doutor em Genética e Melhoramento de Plantas - UENF, Mestre em Agronomia/Produção Vegetal - UFPI, LIC. PLENA EM CIÊNCIAS BIOLÓGICAS-UFPI.";COORDENAÇÃO DO CURSO DE ENGENHARIA AGRÍCOLA CHAPADINHA/CCAA;https://sigaa.ufma.br/sigaa/public/docente/portal.jsf?siape=2108468;http://lattes.cnpq.br/1321262708143480;2108468;2108468;1349
WASHINGTON DA SILVA SOUSA;"";"";COORDENAÇÃO DO CURSO DE ENGENHARIA AGRÍCOLA CHAPADINHA/CCAA;https://sigaa.ufma.br/sigaa/public/docente/portal.jsf?siape=2255166;;2255166;2255166;1349
WELLINGTON FERREIRA DO NASCIMENTO;"Ecologia Evolutiva e Genética Aplicada, Estudos de Marcadores Moleculares, Diversidade Genética, Avaliação de Germoplasma, Conservação de Recursos Genéticos e Melhoramento Genético de Plantas.";"Graduado em Biologia pela Universidade Federal de Pernambuco, Especialista em Ensino de Biologia pela Universidade Federal Rural de Pernambuco, Mestre em Melhoramento Genético de Plantas pela Universidade Federal Rural de Pernambuco e Doutor em Genética e Melhoramento de Plantas pela Universidade de São Paulo com intercânbio na Universidade da Califórnia - UCDavis.";COORDENAÇÃO DO CURSO DE ENGENHARIA AGRÍCOLA CHAPADINHA/CCAA;https://sigaa.ufma.br/sigaa/public/docente/portal.jsf?siape=2152569;http://buscatextual.cnpq.br/buscatextual/visualizacv.do?id=K4244608E6;2152569;2152569;1349
DANIELLE DE OLIVEIRA MAIA;"";"Doutora em Química pela Universidade Federal do Rio Grande do Norte";COORDENAÇÃO DO CURSO DE ENGENHARIA AGRÍCOLA CHAPADINHA/CCAA;https://sigaa.ufma.br/sigaa/public/docente/portal.jsf?siape=2229728;;2229728;2229728;1349
JONATHAN ARAUJO QUEIROZ;"";"";COORDENAÇÃO DO CURSO DE ENGENHARIA AGRÍCOLA CHAPADINHA/CCAA;https://sigaa.ufma.br/sigaa/public/docente/portal.jsf?siape=2234128;;2234128;2234128;1349
MARIA ONAIRA GONÇALVES FERREIRA;"";"";COORDENAÇÃO DO CURSO DE ENGENHARIA AGRÍCOLA CHAPADINHA/CCAA;https://sigaa.ufma.br/sigaa/public/docente/portal.jsf?siape=2229731;;2229731;2229731;1349
SUSAN EMANUELLY PINHEIRO AMORIM;"";"";COORDENAÇÃO DO CURSO DE ENGENHARIA AGRÍCOLA CHAPADINHA/CCAA;https://sigaa.ufma.br/sigaa/public/docente/portal.jsf?siape=2233924;;2233924;2233924;1349
WILMAN EDUARDO ITALIANO FERREIRA;"";"";COORDENAÇÃO DO CURSO DE ENGENHARIA AGRÍCOLA CHAPADINHA/CCAA;https://sigaa.ufma.br/sigaa/public/docente/portal.jsf?siape=2228527;;2228527;2228527;1349
ADRIANA CRISTINA BORDIGNON;"";"";COORDENAÇÃO DO CURSO DE ENGENHARIA DE PESCA PINHEIRO/CCHNST;https://sigaa.ufma.br/sigaa/public/docente/portal.jsf?siape=2340597;;2340597;2340597;1348
ANDRE AUGUSTO GUIMARÃES DA SILVA;"Atua nas áreas de Avaliação de Recursos Pesqueiros em regiões Marinhas, Estuarinas e Continentais; Modelagem Estatística; Técnicas de Pesca e Dinâmica Populacional de Organismos Aquáticos.";"Graduação em Bacharelado em Engenharia de Pesca pela Universidade Federal Rural de Pernambuco, Mestrado em Recursos Pesqueiros e Aquicultura pelo Programa de Pós-Graduação em Recursos Pesqueiros e Aquicultura da Universidade Federal Rural de Pernambuco.";COORDENAÇÃO DO CURSO DE ENGENHARIA DE PESCA PINHEIRO/CCHNST;https://sigaa.ufma.br/sigaa/public/docente/portal.jsf?siape=2263278;http://lattes.cnpq.br/2410345219164080;2263278;2263278;1348
DANILO FRANCISCO CORRÊA LOPES;"";"";COORDENAÇÃO DO CURSO DE ENGENHARIA DE PESCA PINHEIRO/CCHNST;https://sigaa.ufma.br/sigaa/public/docente/portal.jsf?siape=1187829;;1187829;1187829;1348
GETULIO RINCON FILHO;"Biologia e Ecologia de Peixes Elasmobrânquios";"Graduado em Oceanologia pela Universidade Federal de Rio Grande-FURGMestre em Oceanografia Biológica pela Universidade Federal de Rio Grande-FURGDoutor em Ciências Biológicas-Zoologia pela Universidade Estadual Paulista - UNESP";COORDENAÇÃO DO CURSO DE ENGENHARIA DE PESCA PINHEIRO/CCHNST;https://sigaa.ufma.br/sigaa/public/docente/portal.jsf?siape=2339651;http://lattes.cnpq.br/8184140877000806;2339651;2339651;1348
MIKELE CANDIDA SOUSA DE SANT ANNA;"";"";COORDENAÇÃO DO CURSO DE ENGENHARIA DE PESCA PINHEIRO/CCHNST;https://sigaa.ufma.br/sigaa/public/docente/portal.jsf?siape=2337391;;2337391;2337391;1348
RODRIGO SAVIO TEIXEIRA DE MOURA;"";"";COORDENAÇÃO DO CURSO DE ENGENHARIA DE PESCA PINHEIRO/CCHNST;https://sigaa.ufma.br/sigaa/public/docente/portal.jsf?siape=2269084;;2269084;2269084;1348
YLLANA FERREIRA MARINHO;"";"";COORDENAÇÃO DO CURSO DE ENGENHARIA DE PESCA PINHEIRO/CCHNST;https://sigaa.ufma.br/sigaa/public/docente/portal.jsf?siape=1141706;;1141706;1141706;1348
ALEXANDRA MARTINS DOS SANTOS SOARES;"Bioquímica Vegetal, química de proteínas";"Graduação em Ciência Biológicas com mestrado em Biociências e Biotecnologia na UENF e doutorado em Biotecnologia (Renorbio - UFC)";COORDENAÇÃO DO CURSO DE ENGENHARIA QUÍMICA/CCET;https://sigaa.ufma.br/sigaa/public/docente/portal.jsf?siape=1555662;http://lattes.cnpq.br/6434212774237352;1555662;1555662;996
ANNAMARIA DORIA SOUZA VIDOTTI;"Fermentação, fontes renováveis de energia, bioprocessos, cultivo de microalgas, produção de biocompostos de alto valor agregado.";"Graduação em Engenharia de Alimentos (UEFS); Mestrado e Doutorado em Engenharia Química pela UNICAMP.";COORDENAÇÃO DO CURSO DE ENGENHARIA QUÍMICA/CCET;https://sigaa.ufma.br/sigaa/public/docente/portal.jsf?siape=2268838;http://buscatextual.cnpq.br/buscatextual/visualizacv.do?id=K4204369T0;2268838;2268838;996
ANTONIO CARLOS DALTRO DE FREITAS;"Reatores químicosOtimizaçãoSimulação computacionalTermodinâmicaBiomassaCombustíveisReações de sínteseGaseificação";"Doutor em Engenharia Química - FEQ/UNICAMPMestre em Engenharia Química - FEQ/UNICAMPEngenheiro de Alimentos - UEFS";COORDENAÇÃO DO CURSO DE ENGENHARIA QUÍMICA/CCET;https://sigaa.ufma.br/sigaa/public/docente/portal.jsf?siape=2227888;http://lattes.cnpq.br/2974122116392210;2227888;2227888;996
AUDIRENE AMORIM SANTANA;"";"";COORDENAÇÃO DO CURSO DE ENGENHARIA QUÍMICA/CCET;https://sigaa.ufma.br/sigaa/public/docente/portal.jsf?siape=2125704;;2125704;2125704;996
FABIO ALEJANDRO CARVAJAL FLOREZ;"";"";COORDENAÇÃO DO CURSO DE ENGENHARIA QUÍMICA/CCET;https://sigaa.ufma.br/sigaa/public/docente/portal.jsf?siape=1670010;;1670010;1670010;996
HARVEY ALEXANDER VILLA VELEZ;"Operações Unitárias, Fenômenos de Transporte, Modelagem e Simulação de Processos, Bioconversão de Biomassa com Ultrassom de Potência, Secagem e Propriedades Termodinâmicas de sorção de Água.";"Engenharia de Alimentos, Universidade de Antioquia (Colômbia)Mestrado em Engenharia e Ciência de Alimentos, Universidade Estadual Paulista "Julho de Mesquita Filho" (São José do Rio Preto - SP)Doutorado em Engenharia e Ciência de Alimentos, Universidade Estadual Paulista "Julho de Mesquita Filho" (São José do Rio Preto - SP)";COORDENAÇÃO DO CURSO DE ENGENHARIA QUÍMICA/CCET;https://sigaa.ufma.br/sigaa/public/docente/portal.jsf?siape=2309557;;2309557;2309557;996
JAIVER EFREN JAIMES FIGUEROA;"Desenvolvimento de processo e produtosProcessos termoquímicosBiorrefinariaModelagem e Simulação de Processos QuímicosBiomassa e biocombustíveisPlanejamento energetico";"Doutor em Engenharia Química - FEQ/UNICAMP - BrasilMestre em Engenharia Química - FEQ/UNICAMP - BrasilEngenheiro Químico - Universidad Industrial de Santander/UIS - Colômbia";COORDENAÇÃO DO CURSO DE ENGENHARIA QUÍMICA/CCET;https://sigaa.ufma.br/sigaa/public/docente/portal.jsf?siape=2274973;http://buscatextual.cnpq.br/buscatextual/visualizacv.do?id=K4488575A0;2274973;2274973;996
JOSE ROBERTO PEREIRA RODRIGUES;"Têm experiência na área de Materiais e Engenharia de Processos, com ênfase em Degaste de materiais, Danos por Hidrogênio e Corrosão. Atuando nos seguintes temas: Desgaste Abrasivo de materiais, Fragilização por Hidrogênio, Estudo dos processos Corrosivos, Processos de escoamento de fluidos em leito fixo, Processos e Reatores eletroquímicos aplicados no tratamento de efluentes.";"Doutorado em Engenharia Mecânica - FEM/UNICAMPMestrado em Engenharia Mecânica - FEM/UFUGraduado em Química Industrial - UFMA";COORDENAÇÃO DO CURSO DE ENGENHARIA QUÍMICA/CCET;https://sigaa.ufma.br/sigaa/public/docente/portal.jsf?siape=1738198;http://lattes.cnpq.br/6186580867262823;1738198;1738198;996
LAMIA ZUNIGA LINAN;"";"";COORDENAÇÃO DO CURSO DE ENGENHARIA QUÍMICA/CCET;https://sigaa.ufma.br/sigaa/public/docente/portal.jsf?siape=2275335;;2275335;2275335;996
PAULO HENRIQUE DA SILVA LEITE COELHO;"Pesquisa desenvolvida na área de Engenharia e Ciência de Materiais, atuando principalmente nos seguintes temas: blendas e nanocompósitos poliméricos, caracterização e modelagem de processos.";"Possui graduação em  Matemática pela Universidade Estadual de Campinas (2007). Mestre em Engenharia Química pela Universidade Estadual de Campinas (2010). Doutor em Engenharia Química na na Universidade Estadual de Campinas (2014). Atualmente é Professor Doutor da Universidade Federal do Maranhão, Departamento de Engenharia Química.";COORDENAÇÃO DO CURSO DE ENGENHARIA QUÍMICA/CCET;https://sigaa.ufma.br/sigaa/public/docente/portal.jsf?siape=2269129;http://lattes.cnpq.br/6597430849631821;2269129;2269129;996
VALTER NUNES TRINDADE JUNIOR;"";"";COORDENAÇÃO DO CURSO DE ENGENHARIA QUÍMICA/CCET;https://sigaa.ufma.br/sigaa/public/docente/portal.jsf?siape=2269327;;2269327;2269327;996
DIOGO HENRIQUE MORAES;"Tem experiência nas áreas de Mecânica dos Sólidos/Projeto Mecânico e Termofluidodinâmica, atuando principalmente nos seguintes temas: Localização de Falhas (Engenharia), Compósitos Laminados, Abordagem Multiescala, Método dos Elementos de Contorno, Método dos Elementos Finitos, Simulação e Modelagem Computacional, Planejamento Experimental, Fenômenos de Transporte e Operações Unitárias.";"Doutorando em Engenharia Mecânica - FEM/UNICAMP  (2013 á 2015).Mestre em Engenharia Mecânica - FEM/UNICAMP (2014).Graduado em Engenharia Mecânica - IFMA (2011).";COORDENAÇÃO DO CURSO DE ENGENHARIA QUÍMICA/CCET;https://sigaa.ufma.br/sigaa/public/docente/portal.jsf?siape=2266701;http://lattes.cnpq.br/3714346932912859;2266701;2266701;996
ELMO DE SENA FERREIRA JUNIOR;"";"";COORDENAÇÃO DO CURSO DE ENGENHARIA QUÍMICA/CCET;https://sigaa.ufma.br/sigaa/public/docente/portal.jsf?siape=2242172;;2242172;2242172;996
ALEXANDRE ZARATE MACIEL;"";"";COORDENAÇÃO DO CURSO DE JORNALISMO/CCSST;https://sigaa.ufma.br/sigaa/public/docente/portal.jsf?siape=1737656;;1737656;1737656;1013
CARLOS ALBERTO CLAUDINO SILVA;"";"";COORDENAÇÃO DO CURSO DE JORNALISMO/CCSST;https://sigaa.ufma.br/sigaa/public/docente/portal.jsf?siape=2325704;;2325704;2325704;1013
DENISE CRISTINA AYRES GOMES;"";"";COORDENAÇÃO DO CURSO DE JORNALISMO/CCSST;https://sigaa.ufma.br/sigaa/public/docente/portal.jsf?siape=1796993;;1796993;1796993;1013
EMILENE LEITE DE SOUSA;"Antropologia da Criança, Identidade, Turismo, Etnicidade, Antropologia Camponesa.";"Graduação em Ciências Sociais pela Universidade Federal de Campina Grande/UFCG.Mestrado em Sociologia pela Universidade Federal da Paraíba/UFPB.Doutorado em Antropologia Social pela Universidade Federal de Santa Catarina/UFSC.";COORDENAÇÃO DO CURSO DE JORNALISMO/CCSST;https://sigaa.ufma.br/sigaa/public/docente/portal.jsf?siape=3453610;;3453610;3453610;1013
GIOVANA BORGES MESQUITA;"";"";COORDENAÇÃO DO CURSO DE JORNALISMO/CCSST;https://sigaa.ufma.br/sigaa/public/docente/portal.jsf?siape=1447602;;1447602;1447602;1013
